store_name,StoreNumber,State,City,Address,HighwayOrExit,Zip,Latitude,Longitude,DEFLanes,ParkingSpaces,StoreType,Phone,Fax,Unleaded,Midgrade,Premium,Diesel,Blend,Propane,BulkDEF,Restaurants
Love's Travel Center,539,TX,Andrews,1201 S. Main St. ,Hwy 385 / Loop 1910,79714,32.306081,-102.541849,7,60,Travel Stop,(432) 524-2064,(432) 524-2107,2.399,2.899,3.249,3.849,,3.999,4.589,"McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,333,SC,Fort Mill,135 Sutton Ridge Ln.,I-77 / 83,29708,35.000639,-80.977899,7,44,Travel Stop,(803) 802-7130,(803) 802-7134,2.799,3.299,3.699,3.849,,,4.589,"Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,678,TX,Paris,3215 N Main St,Hwy 271 / 1/2 Mi N of Hwy 82,75460,33.695401,-95.555286,5,58,Travel Stop,(903) 737-1950,(903) 737-1977,2.349,2.849,3.199,3.849,,9.009,4.589,"Buffalo Wild Wings GO,Godfather's Pizza,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,580,AL,Tuscumbia,2048 Highway 20,Hwy 72A / Three Mile Lane,35674,34.697138,-87.635791,6,80,Travel Stop,(256) 383-8889,(256) 383-6216,2.459,2.909,3.309,3.989,,,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,713,TX,Bridgeport,2300 US Highway 380,Hwy 380 / CR 1304,76426,33.221219,-97.737881,5,51,Travel Stop,(940) 683-3325,(940) 683-3792,2.349,2.849,3.199,3.849,B20,3.999,4.589,Arby's
Love's Travel Center,661,AR,Pine Bluff,4800 Highway 65 S,Hwy 65/425 / Hwy 81,71601,34.193597,-91.920618,5,77,Travel Stop,(870) 536-8274,(870) 536-8399,2.389,2.839,3.189,3.899,,,4.589,"Chester's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,853,TX,Kermit,674 E State Hwy 302,TX Hwy 302 / CR 313,79745,31.8525,-103.069832,7,77,Travel Stop,(432) 586-2777,(432) 586-2745,2.659,3.159,3.509,3.889,,4.499,4.589,"Chester's,McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,976,TX,Big Spring ,1801 W I-20,I-20 / 176,79720,32.258997,-101.503421,9,105,Travel Stop,(432) 606-6003,(432) 606-6009,2.599,3.099,3.449,3.889,,,4.589,"Arby's,Dunkin'"
Love's Travel Center,609,TX,Denton,6421 N I-35,I-35 / 471/US-77,76207,33.263072,-97.179456,9,149,Travel Stop,(940) 320-1457,(940) 320-1461,2.599,3.099,3.449,3.749,B20,3.999,4.689,"Godfather's Pizza,Subway,Wendy's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,847,SC,Pageland,2210 Hwy 601 N,US Hwy-601 / Hwy S-13-682/Dove Sutton,29728,34.798621,-80.406067,5,58,Travel Stop,(843) 517-5003,(843) 517-5004,2.489,2.989,3.389,3.889,,,4.589,"Hardee's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,388,MS,Batesville,725 Highway 35 N,I-55 / 246,38606,34.35134,-89.91601,7,78,Travel Stop,(662) 563-1852,(662) 563-9908,2.399,2.849,3.199,3.889,,3.999,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,299,TX,Anna,1701 US Highway 75,Hwy 75 / 48,75409,33.345047,-96.584193,5,55,Travel Stop,(972) 924-3683,(972) 924-3697,2.599,3.099,3.449,3.789,B20,,4.589,Carl's Jr.
Love's Travel Center,475,TX,Sweetwater,9418 North Interstate 20,I-20 / 242,79556,32.450422,-100.441752,8,105,Travel Stop,(325) 235-1240,(325) 235-1377,2.679,3.179,3.529,3.789,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,277,AR,Prescott,116 Ron Harrod Rd,I-30 / 46,71857,33.828782,-93.394759,7,119,Travel Stop,(870) 887-1744,(870) 887-8715,2.459,2.909,3.259,4.119,,3.999,4.949,"Hardee's,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,884,AR,Prescott,2005 Hwy 19 North,I-30 / 46/AR Hwy-19,71857,33.827533,-93.393831,8,88,Travel Stop,(870) 330-8570,(870) 330-8571,2.459,2.909,3.259,4.119,,3.999,4.949,"Bojangles,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,623,TX,Midland,5200 Cholla Rd,I-20 / 131,79706,31.947692,-102.14146,8,107,Travel Stop,(432) 699-2374,(432) 699-2411,2.559,3.059,3.409,3.849,,3.999,4.589,"Chester's,Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,380,TX,Rhome,4800 TX Hwy-114,Hwy 287 / Hwy 114,76078,33.05703,-97.484072,7,66,Travel Stop,(817) 636-0270,(817) 636-2296,2.699,3.199,3.549,3.849,B20,3.999,4.589,"Chester's,McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,871,SC,Piedmont,1805 Easley Hwy,I-85 / 32/SC Hwy-8 W,29673,34.674988,-82.539511,9,91,Travel Stop,(864) 947-8599,(864) 947-8792,2.759,3.259,3.659,3.789,,3.999,4.589,"Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,398,MS,Tupelo,4601 McCullough Blvd.,I-22 / 81,38804,34.316321,-88.791441,7,80,Travel Stop,(662) 840-5343,(662) 840-1134,2.499,2.949,3.299,3.889,,3.999,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,339,TX,Odessa ,1901 W. I-20,I-20 / 115,79766,31.817324,-102.380801,8,152,Travel Stop,(432) 335-7062,(432) 335-7064,2.349,2.849,3.199,3.849,,3.999,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,256,TX,Van Horn,810 E Broadway,I-10 / 140B,79855,31.040102,-104.819253,5,34,Travel Stop,(432) 283-2881,(432) 283-2883,2.799,3.299,3.649,3.949,,3.999,4.589,"Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,381,AL,Falkville,64 E. Pike Rd.,I-65 / 322,35622,34.367333,-86.89353,7,84,Travel Stop,(256) 784-6106,(256) 784-6110,2.499,2.949,3.349,3.989,,3.999,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,852,TX,New Boston,2486 US Hwy-82 W,I-30 / 199/US Hwy-82 W,75570,33.472121,-94.461214,9,111,Travel Stop,(903) 417-6056,(903) 417-6057,2.499,2.999,3.349,3.849,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,492,TX,Pecos,5202 South Cedar St. ,I-20 / 42,79772,31.399839,-103.479374,7,120,Travel Stop,(432) 445-1490,(432) 445-1867,2.659,3.159,3.509,3.889,,3.999,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,387,SC,Fair Play,4238 Old Dobbins Bridge Road,I-85 / 4,29643,34.50482,-82.96193,9,92,Travel Stop,(864) 287-5589,(864) 287-5983,2.599,3.099,3.499,3.889,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,735,GA,Calhoun,1081 Belwood Road SE,I-75 / 310,30701,34.443856,-84.915181,9,93,Travel Stop,(706) 624-8193,(706) 624-8196,2.749,3.199,3.599,3.989,,3.999,4.589,"Burger King,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,473,TX,Leary,451 Leary Road,I-30 / 213,75501,33.463426,-94.204244,8,98,Travel Stop,(903) 838-0856,(903) 838-0387,2.699,3.199,3.549,3.749,,3.999,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,610,TX,Baird,1333 US Highway 283 N,I-20 / 307,79504,32.402493,-99.384692,7,70,Travel Stop,(325) 854-0099,(325) 854-0092,2.469,2.969,3.319,3.689,,3.999,4.589,"Chester's,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,371,SC,Dillon,1911 Highway 34 W,I-95 / 190,29536,34.419584,-79.41594,10,92,Travel Stop,(843) 774-2255,(843) 774-2292,2.439,2.939,3.339,3.889,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,273,TX,Weatherford,2605 E Bankhead Hwy,I-20 / 410,76087,32.742896,-97.742837,5,37,Travel Stop,(817) 594-2755,(817) 594-0235,2.599,3.099,3.449,3.849,B20,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,738,TX,Sulphur Springs,1201 S Hillcrest Dr,I-30 / 122/Hillcrest Dr,75482,33.117433,-95.636795,8,92,Travel Stop,(903) 438-1801,(903) 438-1804,2.399,2.899,3.249,3.749,B20,3.999,4.589,"Carl's Jr.,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,279,TX,Mount Vernon,215 E. I-30 N. Service Rd.,I-30 / 147,75457,33.163946,-95.218039,7,86,Travel Stop,(903) 537-7696,(903) 537-2085,2.399,2.899,3.249,3.749,,,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,814,AL,Hamilton,1126 County Hwy 35,I-22 / 14/CR Hwy-35,35570,34.092609,-88.004672,8,81,Travel Stop,(205) 754-3100,(205) 754-3101,2.369,2.819,3.219,3.949,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,270,TX,Ranger,6950 I-20,I-20 / 349,76470,32.441748,-98.694499,8,81,Travel Stop,(254) 647-3700,(254) 647-3346,2.359,2.859,3.209,3.749,B20,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,283,TX,Rockwall,1990 E. I-30,I-30 / 70,75075,32.918189,-96.419311,6,50,Travel Stop,(972) 722-3178,(972) 722-3180,2.449,2.949,3.299,3.749,B20,,4.589,"Carl's Jr.,Sandwiches,Tacos"
Love's Travel Center,877,AL,Cullman,497 County Road 222,I - 65 / 305,35055,34.129181,-86.864036,8,82,Travel Stop,(256) 615-6360,(256) 615-6361,2.499,2.949,3.349,3.989,,5.559,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,396,SC,Newberry,36 Dusty Rd.,I-26 / 76,29108,34.296351,-81.543761,8,86,Travel Stop,(803) 321-1125,(803) 321-3952,2.319,2.819,3.219,3.849,,3.999,4.589,"Chester's,McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,673,TX,Domino,22406 US Highway 59 N,Hwy 59 / FM 3129,75572,33.261778,-94.152214,8,101,Travel Stop,(903) 796-1385,(903) 796-1756,2.499,2.999,3.349,3.849,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,765,GA,Commerce,4855 Maysville Road,I-85 / 147/Hwy 98,30529,34.227399,-83.499387,9,114,Travel Stop,(706) 336-0075,(706) 336-0083,2.799,3.249,3.649,4.089,,3.999,4.589,"Dunkin',Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,281,TX,Fort Worth,200 Garden Acres Dr.,I-35W / 40,76140,32.598737,-97.317578,4,88,Travel Stop,(817) 293-5118,(817) 293-9289,2.289,2.789,3.139,3.749,B20,,4.589,"Subway,Chicken Drumsticks,Sandwiches"
Love's Travel Center,359,GA,Emerson,150 Old Allatoona Rd SE,I-75 / 283,30121,34.118857,-84.743165,8,93,Travel Stop,(770) 382-4141,(770) 382-4107,2.689,3.139,3.539,3.989,,,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,294,TX,Dallas,8800 S. Polk Street,I-20 / 466,75232,32.640809,-96.839275,7,27,Travel Stop,(972) 224-5970,(972) 224-8560,2.499,2.999,3.349,3.849,B20,,4.589,Carl's Jr.
Love's Travel Center,751,SC,Elgin,701 White Pond Road,I-20 / 87,29045,34.139461,-80.748271,7,101,Travel Stop,(803) 408-0275,(803) 408-3945,2.599,3.099,3.499,3.849,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,331,TX,Hutchins,2500 S. I-45,I-45 / 272 @ Fulghum Rd,75141,32.623952,-96.69378,8,110,Travel Stop,(972) 225-3560,(972) 225-3532,2.659,3.159,3.509,3.849,B20,4.599,4.589,"Carl's Jr.,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,304,AL,Steele,905 Steele Station Rd.,I-59 / 174,35987,33.933261,-86.191228,7,85,Travel Stop,(256) 538-1964,(256) 538-7226,2.659,3.109,3.509,4.049,,3.959,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,216,TX,Midlothian,1501 W Highway 287,US Hwy-287 / US Hwy-67 N/US Bus-287,76065,32.482947,-97.011128,6,40,Travel Stop,(972) 775-2820,(972) 775-4375,2.299,2.799,3.149,3.899,B20,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,466,AL,Jasper,83 Carl Cannon Blvd,I-22 / 65,35501,33.790777,-87.241662,7,68,Travel Stop,(205) 295-1706,(205) 295-1709,2.659,3.109,3.509,3.949,,3.999,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,559,MS,Indianola,1212 Highway 82 E,Hwy 82 / Hwy 49W,38751,33.457669,-90.630626,6,62,Travel Stop,(662) 887-7885,(662) 887-7862,2.659,3.109,3.459,3.699,,,4.589,"Hardee's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,657,SC,Cayce,2015 Bluff Rd,I-77 / 5 @ Bluff Rd,29033,33.9537,-80.993392,9,50,Travel Stop,(803) 799-8787,(803) 799-8780,2.689,3.189,3.589,3.849,,3.999,4.589,"Chester's,McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,689,AR,Lake Village,294 Hwy 65/82,Hwy 65 / Hwy 82,71653,33.329947,-91.293189,4,52,Travel Stop,(870) 265-9988,(870) 265-9993,2.369,2.819,3.169,3.899,,,4.589,"Chester's,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,424,SC,Lexington,340 Longs Pond Rd.,I-20 / 51,29073,33.924497,-81.290338,8,100,Travel Stop,(803) 957-7856,(803) 957-7858,2.799,3.299,3.699,3.849,,3.999,4.589,"Chester's,McDonald's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,677,MS,West Point,5360 Hwy 45A S,Hwy 45A / Lagoon Rd,39773,33.584476,-88.658088,6,68,Travel Stop,(662) 494-0122,(662) 494-5610,2.379,2.829,3.179,3.649,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,542,TX,Fort Stockton,2723 East US Highway 290,I-10 / 261,79735,30.893377,-102.852146,7,72,Travel Stop,(432) 336-3622,(432) 336-3654,2.799,3.299,3.649,3.989,,3.999,4.589,"Carl's Jr.,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,564,MS,Columbus,525 Tuscaloosa Road,Hwy 82 / Hwy 50,39702,33.518251,-88.377161,6,60,Travel Stop,(662) 244-4793,(662) 244-5327,2.379,2.829,3.179,3.689,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,651,TX,Van,1188 S. Oak St.,I-20 / 540 @ FM 314,75790,32.509097,-95.644745,7,74,Travel Stop,(903) 963-1122,(903) 963-1125,2.469,2.969,3.319,3.749,B20,,4.589,"Arby's,Godfather's Pizza,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,287,TX,Van,1221 S. Oak St,I-20 / 540,75790,32.50828,-95.642465,5,67,Travel Stop,(903) 502-6008,(903) 963-8137,2.469,2.969,3.319,3.749,B20,3.499,4.589,Carl's Jr.
Love's Travel Center,311,GA,Waco ,523 Atlantic Ave.,I-20 / 9,30182,33.691297,-85.189547,7,66,Travel Stop,(770) 824-5040,(770) 824-5531,2.559,3.009,3.409,4.089,,3.999,4.589,"Chester's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,721,TX,Alma,6550 S Interstate 45 Service Rd,I-45 / 246/FM-1183,75119,32.287637,-96.543987,9,138,Travel Stop,(972) 875-8103,(972) 875-8137,2.499,2.999,3.349,3.829,B20,3.999,4.589,"Chester's,Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,818,AL,Heflin,6647 Hwy 46,I-20 / 205/AL Hwy-46,36264,33.647017,-85.506004,8,72,Travel Stop,(256) 807-6001,(256) 807-6002,2.599,3.049,3.449,3.849,,3.999,4.589,"Bojangles,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,530,AL,Moody,2625 Kelly Creek Rd S,I-20 / 147,35004,33.577002,-86.477205,7,95,Travel Stop,(205) 699-2977,(205) 699-5792,2.389,2.839,3.239,3.889,,3.999,4.589,"McDonald's,Subway,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,628,TX,Italy,1021 Dale Evans Dr,I-35E / 386,76651,32.193688,-96.898726,8,110,Travel Stop,(972) 483-1686,(972) 483-1699,2.419,2.919,3.269,3.789,B20,3.999,4.589,"Carl's Jr.,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,815,TX,Winona,12577 CR 3101,I-20 / 575/Barber Rd,75792,32.443228,-95.061947,9,113,Travel Stop,(903) 618-4002,(903) 618-4003,2.499,2.999,3.349,3.749,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,790,SC,Summerton,401 Buff Blvd,I-95 / 108/Bluff Blvd.,29148,33.591813,-80.355763,9,97,Travel Stop,(803) 488-2000,(803) 488-2002,2.529,3.029,3.429,3.789,,,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,231,TX,Hillsboro,1501 Corsicana Hwy,I-35 / 368A,76645,32.00952,-97.093528,7,53,Travel Stop,(254) 582-2101,(254) 582-0164,2.599,3.049,3.449,3.789,B20,3.999,4.689,"Chester's,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,781,GA,Madison,1500 Monticello Road,I-20 / 113/GA Hwy-83N,30650,33.562861,-83.497019,8,108,Travel Stop,(706) 752-0910,(706) 752-0914,2.899,3.349,3.749,4.089,,3.999,4.589,"Godfather's Pizza,Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,854,LA,Shreveport,5430 N Market St,I-49 / 215/LA Hwy-1,71107,32.595937,-93.829384,7,109,Travel Stop,(318) 761-7861,(318) 761-7862,2.309,2.759,3.159,3.599,,3.999,4.589,"Carl's Jr.,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,354,GA,Thomson,2129 Washington Rd. NW,I-20 / 172,30824,33.514228,-82.503612,8,79,Travel Stop,(706) 843-9833,(706) 843-9835,2.849,3.299,3.699,4.089,,3.999,4.589,"Chester's,Subway,Chicken Drumsticks,Sandwiches,Tacos"
Love's Travel Center,227,AL,Mc Calla,22183 Highway 216,I-20 / 100,35111,33.278775,-87.09893,8,90,Travel Stop,(205) 477-9423,(205) 477-9589,2.759,3.209,3.609,3.889,,,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,289,LA,Minden ,13510 Industrial Drive,I-20 / 49,71055,32.581978,-93.248804,8,66,Travel Stop,(318) 371-3790,(318) 371-3792,2.559,3.009,3.409,3.789,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,326,SC,Orangeburg ,3205 Five Chop Rd.,I-26 / 154A,29115,33.457976,-80.735242,7,50,Travel Stop,(803) 534-1663,(803) 534-1636,2.799,3.299,3.699,3.789,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,209,LA,Greenwood,9600 Highway 80 W,I-20 / 3,71033,32.444532,-93.983016,10,170,Travel Stop,(318) 938-8986,(318) 938-8314,2.599,3.049,3.449,3.789,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,307,GA,Jackson,115 Truck Stop Way,I-75 / 201,30233,33.208091,-84.05852,7,40,Travel Stop,(678) 752-0041,(678) 752-9931,2.699,3.149,3.549,4.049,,3.999,4.589,"McDonald's,Sandwiches,Tacos"
Love's Travel Center,376,GA,Hogansville,1621 Bass Cross Rd.,I-85 / 28,30230,33.159438,-84.871354,8,56,Travel Stop,(706) 637-4311,(706) 637-4021,2.499,2.949,3.349,4.089,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,615,TX,Carthage,975 E Sabine St,US Hwy-59 / US Hwy-79/E Sabine St,75633,32.161085,-94.319046,7,59,Travel Stop,(903) 690-8152,(903) 690-8153,2.329,2.829,3.179,3.789,,,4.589,"Subway,Wendy's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,806,LA,Monroe,335 Hwy 594,I-20 / 124/LA Hwy-594,71203,32.493193,-91.991387,9,75,Travel Stop,(318) 816-7101,(318) 816-7102,2.399,2.849,3.249,3.849,,3.899,4.589,"Chester's,Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,288,TX,Fairfield,299 I-45,I-45 / 198,75840,31.728217,-96.182736,5,28,Travel Stop,(903) 389-3967,(903) 389-1861,2.539,3.039,3.389,3.749,B20,3.999,4.589,"Burger King,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,773,AL,Eutaw,7561 Mesopotamia Street,I-20/I-59 / 40/AL-14,35462,32.8667,-87.922208,8,96,Travel Stop,(205) 372-9244,(205) 372-9248,2.659,3.109,3.509,3.889,,,4.589,"Chester's,Godfather's Pizza,Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,208,MS,Canton,1545 Peace St.,I-55 / 119,39046,32.604052,-90.072554,5,103,Travel Stop,(601) 859-9370,(601) 859-9372,2.499,2.949,3.299,3.889,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,858,LA,Mansfield,1940 Hwy 84,I-49 / 172/US Hwy-84 E,71052,32.063591,-93.567675,5,67,Travel Stop,(318) 575-5123,(318) 575-5124,2.699,3.149,3.549,3.789,,2.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,368,AL,Clanton,300 Arby Dr,I-65 / 208,35046,32.844151,-86.591963,8,65,Travel Stop,(205) 755-8104,(205) 755-8694,2.489,2.939,3.339,3.949,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,237,LA,Tallulah,227 Highway 65 S,I-20 / 171,71282,32.387821,-91.197692,6,54,Travel Stop,(318) 574-6413,(318) 574-6416,2.699,3.149,3.549,3.329,,3.449,4.789,"Arby's,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
Love's Travel Center,700,TX,Sonora,3880 Loop 467,I-10 / 404/Loop 467,76950,30.571142,-100.585636,8,71,Travel Stop,(325) 387-2768,(325) 387-2772,2.599,3.099,3.449,3.999,,3.999,4.589,"Chester's,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,771,GA,West Point,1917 Hwy 18,I-85 / 2/GA Hwy-18,31833,32.877702,-85.148422,8,82,Travel Stop,(706) 588-4058,(706) 588-4059,2.799,3.249,3.649,3.749,,3.999,4.489,"Godfather's Pizza,Hardee's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,776,MS,Vicksburg,700 Ceres Blvd,I-20 / 15,39183,32.362558,-90.667057,8,94,Travel Stop,(601) 636-6088,(601) 636-3450,2.439,2.889,3.239,4.189,,3.999,4.589,"Arby's,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,719,TX,Troy,1610 Cotton Gin Rd,I-35 / 308 NB/306 SB,76579,31.191227,-97.312105,9,184,Travel Stop,(254) 938-2579,(254) 938-2671,2.799,3.299,3.649,3.749,,,4.589,"McDonald's,Subway,Chicken Drumsticks,Salads/Wraps/Sub-Sandwiches/Parfaits,Sandwiches,Tacos"
Love's Travel Center,420,MS,Flowood,730 Highway 80 E,I-20 / 47,39232,32.279214,-90.155359,9,100,Travel Stop,(601) 420-8324,(601) 420-3581,2.559,3.009,3.359,3.789,,3.999,4.589,"Godfather's Pizza,Subway,Chicken Drumsticks,Salads/Parfaits,Sandwiches,Tacos"
